author_id,author_name
A03883,A. J. Coster
A03884,S. Sazykin
A03885,M. A. Balikhin
A03886,S. N. Walker
A03887,P Brown
A03888,T Beek
A03889,C Carr
A03890,H O’Brien
A03891,E Cupido
A03892,T Oddy
A03893,T S Horbury
A03894,Z. H. Yao
A03895,L. Xie
A03896,X. G. Wang
A03897,X. Cao
A03898,R. L. Guo
A03899,J. Zhong
A03900,J. X. Li
A03901,S. Forstner
A03902,J. Knittel
A03903,H. Rubinsztein-Dunlop
A03904,W. P. Bowen
A03905,Stanley C. Solomon
A03906,Alan G. Burns
A03907,Barbara A. Emery
A03908,Liying Qian
A03909,Daniel R. Weimer
A03910,Mikko Syrjasuo
A03911,H. S. Kim
A03912,K. C. Kim
A03913,T. E. Theurer
A03914,Drew L. Turner
A03915,SuPing Duan
A03916,ZhenXing Liu
A03917,P. L. Pritchett
A03918,F. V. Coroniti
A03919,A.V. Suvorova
A03920,L.-C. Tsai
A03921,A.V. Dmitriev
A03922,Maria Spasojevic
A03923,Steve Taylor
A03924,A.J. Van Dierendonck
A03925,Robert Ehrlich
A03926,Patricia Ritter
A03927,S. Verhagen
A03928,G. Retscher
A03929,M. C. Santos
A03930,X. L. Ding
A03931,Y. Gao
A03932,S. G. Jin
A03933,M. Hernández‐Pajares
A03934,J. M. Juan
A03935,J. Sanz
A03936,A. Aragón‐Àngel
A03937,E. Titova
A03938,A. Demekhov
A03939,B. Kozelov
A03940,O. Santolík
A03941,E. Macúšová
A03942,J.‐L. Rauch
A03943,J.‐G. Trotignon
A03944,D. Gurnett
A03945,Weichao Tu
A03946,Xinlin Li
A03947,J. Yang
A03948,Brian J. Anderson
A03949,Haje Korth
A03950,J. S. Gosling
A03951,A. Alexandrova
A03952,V. S. Semenov
A03953,I. V. Kubyshkin
A03954,S. Apatenkov
A03955,D. Korovinskiy
A03956,H. Biernat
A03957,卞正兰 Bian Zhenglan
A03958,黄崇德 Huang Chongde
A03959,高敏 Gao Min
A03960,董作人 Dong Zuoren
A03961,蔡海文 Cai Haiwen
A03962,瞿荣辉 Qu Ronghui
A03963,D. Mori
A03964,Atanas Marinov Atanassov
A03965,C. Zoundi
A03966,H. Liu
A03967,Alexander Sjogren
A03968,Anders I. Eriksson
A03969,Christopher M. Cully
A03970,Y. Ogawa
A03971,B. Delport
A03972,A. B. Collier
A03973,J. Lichtenberger
A03974,C. J. Rodger
A03975,M. Parrot
A03976,A.O. Adewale
A03977,E.O. Oyeyemi
A03978,J. Olwendo
A03979,Satoshi Kurita
A03980,Gareth William Perry
A03981,J. L. Semeter
A03982,K. Axelsson
A03983,T. Sergienko
A03984,Matthew A. Young
A03985,Mark Engebretson
A03986,Jesse R. Woodroffe
A03987,P. Tiwari
A03988,G. Surve
A03989,C. Nayak
A03990,Yosuke Yamazaki
A03991,Arthur D. Richmond
A03992,Huixin Liu
A03993,H.‐S. Kim
A03994,M. Y. Park
A03995,D. Hampton
A03996,M. Mella
A03997,Binzheng Zhang
A03998,M. Disbrow
A03999,E. Lundberg
A04000,H. C. Stenbaek‐Nielsen
A04001,T.K. Pant
A04002,Motoharu Nowada
A04003,C.-H. Lin
A04004,Z.-Y. Pu
A04005,S.-Y. Fu
A04006,Qinghe Zhang
A04007,Andrew Walsh
A04008,M. James
A04009,D. Y. Klimushkin
A04010,A. Z. Nedie
A04011,Steven P. Neeck
A04012,Eric J. Lindstrom
A04013,Parag V. Vaze
A04014,Lee-Lueng Fu
A04015,Yonghui Ma
A04016,Chao Shen
A04017,Kenneth Creer
A04018,Edward Irving
A04019,Thomas F. Kelly
A04020,David J. Larson
A04021,Cory Hodgson
A04022,Andreas Buttenschöen
A04023,Quinton Farr
A04024,Wyatt Johnson
A04025,Laura Mazzino
A04026,G. Thuillier
A04027,M.‐L. Duboin
A04028,W. F. J. Evans
A04029,C. Hersom
A04030,D. J. W. Kendall
A04031,C. Lathuillère
A04032,Y. J. Rochon
A04033,M. G. Shepherd
A04034,D.‐Y. Wang
A04035,S. Kurita
A04036,Y. Omura
A04037,Justin H. Lee
A04038,M. E. Usanova
A04039,L. Shao
A04040,Björn Gustavsson
A04041,Laureline Sangalli
A04042,Dan Charrois
A04043,I. S. Veselovsky
A04044,N. Buzulukova
A04045,M. G. Connors
A04046,M. A. Dayeh
A04047,H. O. Funsten
A04048,S. Fuselier
A04049,N. A. Schwadron
A04050,N. Jia
A04051,E. D. Donovan
A04052,O.A. Maltseva
A04053,N.S. Mozhaeva
A04054,O.S. Poltavsky
A04055,G.A. Zhbankov
A04056,O.R. Salami
A04057,E.F. Nymphas
A04058,O.E. Abe
A04059,J.O. Adeniyi
A04060,J. D. Gorin
A04061,J.-P. St. -Maurice
A04062,J. C. Green
A04063,John Bosco Habarulema
A04064,Lee-Anne McKinnell
A04065,Dalia Burešová
A04066,Yongliang Zhang
A04067,Gopi Seemala
A04068,Chigomezyo Ngwira
A04069,Jaroslav Chum
A04070,Ben Opperman
A04071,Valdir Gil Pillat
A04072,Lamartine Nogueira Frutuoso Guimarães
A04073,Paulo Roberto Fagundes
A04074,José Demísio Simões da Silva
A04075,Qiu-Ju Yang
A04076,Ji-Min Liang
A04077,Jun-Ming Liu
A04078,C. Nabert
A04079,G. Scoular
A04080,D. M. Miles
A04081,J. R. Bennest
A04082,D. K. Millling
A04083,Edward L. Afraimovich
A04084,Elvira I. Astafyeva
A04085,Vladislav V. Demyanov
A04086,Ilya K. Edemskiy
A04087,Nadezhda S. Gavrilyuk
A04088,Artem B. Ishin
A04089,Eugene A. Kosogorov
A04090,Lyudmila A. Leonovich
A04091,Oleg S. Lesyuta
A04092,Kirill S. Palamartchouk
A04093,Natalia P. Perevalova
A04094,Anna S. Polyakova
A04095,Gennadyi Y. Smolkov
A04096,Sergey V. Voeykov
A04097,Yury V. Yasyukevich
A04098,Ilya V. Zhivetiev
A04099,Jeffery A. Langille
A04100,Andrew Bell
A04101,H.J. Tanna
A04102,S.P. Karia
A04103,K.N. Pathak
A04104,Reza Ghoddousi-Fard
A04105,Gary Bust
A04106,Martin J. Jarvis
A04107,Atul P. Shukla
A04108,Vilas S. Palsule
A04109,Wenliang Qiu
A04110,Y. Shi
A04111,Y. Ge
A04112,G. Siscoe
A04113,S. Magdaleno
A04114,D. Buresova
A04115,D. Altadill
A04116,M. Gende
A04117,E. Gularte
A04118,L. Scida
A04119,S. K. Kristoffersen
A04120,P.J. Cilliers
A04121,D Agaba
A04122,M. Inggs
A04123,R. van Zyl
A04124,T. Ishida
A04125,Yu Jiao
A04126,Yu T. Morton
A04127,Steven Taylor
A04128,Jing Deng
A04129,Yisheng Shao
A04130,Naiyun Gao
A04131,Chaoqun Tan
A04132,Shiqing Zhou
A04133,Xuhao Hu
A04134,David M. Miles
A04135,Natalia Buzulukova
A04136,E. Roelof
A04137,J. Redfern
A04138,Phil Valek
A04139,D. McComas
A04140,Steve R. Marple
A04141,Hasan Bahcivan
A04142,Gareth Perry
A04143,B. Forte
A04144,N. D. Smith
A04145,C. N. Mitchell
A04146,F. Da Dalt
A04147,T. Panicciari
A04148,A. T. Chartier
A04149,D. Stevanovic
A04150,M. Vuckovic
A04151,J. Kinrade
A04152,J. R. Tong
A04153,I. Häggström
A04154,X. N. Chu
A04155,T. Nishimura
A04156,C. Yue
A04157,Y. Wei
A04158,Tao Yuan
A04159,C. Fish
A04160,D. Rice
A04161,M. J. Taylor
A04162,Chao Yue
A04163,Quanqi Shi
A04164,Zhonghua Yao
A04165,M. Aquino
A04166,V. Sreeja
A04167,Zeren Zhima
A04168,Jinbin Cao
A04169,Huishan Fu
A04170,Junying Yang
A04171,Xuemin Zhang
A04172,Xuhui Shen
A04173,Heikki Vanhamäki
A04174,Risto Pirjola
A04175,Z.H. Zhu
A04176,Junhong Xing
A04177,Mingxing Jiao
A04178,Yi Zheng
A04179,Lingling Zheng
A04180,M. P. Ledbetter
A04181,I. Savukov
A04182,S. J. Seltzer
A04183,D. Budker
A04184,Sabirin bin Abdullah
A04185,Zeti Akma Rhazali
A04186,David Russel Themens
A04187,Melvyn L. Goldstein
A04188,Mostafa El Alaoui
A04189,Qing-He Zhang
A04190,Bei-Chen Zhang
A04191,Michael Lockwood
A04192,Evan G. Thomas
A04193,Shun-Rong Zhang
A04194,Philip J. Erickson
A04195,Seth G. Claudepierre
A04196,Alex Degeling
A04197,Reinhard H. W. Friedel
A04198,M.K. James
A04199,P.N. Mager
A04200,E.X. Liu
A04201,H.Q. Hu
A04202,R.Y. Liu
A04203,Z.S. Wu
A04204,Z.Y. Xing
A04205,Anthea J. Coster
A04206,D. Turner
A04207,James Whittington
A04208,Edhem Custovic
A04209,Wei Zhang
A04210,Attila Komjathy
A04211,Simon Banville
A04212,Chih‐Ping Wang
A04213,Sorin Zaharia
A04214,Tony Lui
A04215,David P. Hartley
A04216,O.A. Oladipo
A04217,Torben Schüler
A04218,Zama Thobeka Katamzi
A04219,Lee‐Anne McKinnell
A04220,J. Grønne
A04221,D. Melnikov
A04222,I. Grigoryeva
A04223,N. Omidi
A04224,Irfan Azeem
A04225,Geoff Crowley
A04226,Adam Reynolds
A04227,Julio Santana
A04228,Donald Hampton
A04229,W. Yuan
A04230,X. Liu
A04231,J. Xu
A04232,G. Jiang
A04233,R. Ma
A04234,X. Cai
A04235,C. Stolle
A04236,Xinan Yue
A04237,William S. Schreiner
A04238,Ying-Hwa Kuo
A04239,Qian Wu
A04240,François Lahaye
A04241,Bharat S. R. Kunduri
A04242,Nathan D. Smith
A04243,Gary S. Bust
A04244,John Devlin
A04245,B. Bienvenu
A04246,A. McDonald
A04247,Xiaoyan Zhou
A04248,Chih-Ping Wang
A04249,H.J. Strangeways
A04250,S. Tiwari
A04251,A. Ahmed
A04252,A.D. Danilov
A04253,Desheng Han
A04254,A. A. Vlasov
A04255,B. M. Vyas
A04256,D.‐K. Shin
A04257,J.‐H. Kim
A04258,J.‐H. Cho
A04259,K.‐C. Kim
A04260,J. A. Hwang
A04261,T. K. Kim
A04262,M.‐Y. Park
A04263,E. Zuccheretti
A04264,P. Abadi
A04265,A. J. de Abreu
A04266,S. Rungraengwajiake
A04267,L. M. Joshi
A04268,S. V. B. Rao
A04269,S Dytłow
A04270,B Górka-Kostrubiec
A04271,J. Grant
A04272,Martin O. Archer
A04273,E. R. Dougal
A04274,Katariina Nykyri
A04275,T. W. Moore
A04276,Dennis L. Arsenault
A04277,M. M. J. L. van de Kamp
A04278,Tomoko Matsuo
A04279,Seiji Kawamura
A04280,Yasuhiro Murayama
A04281,E. Argyriadis
A04282,Min Wang
A04283,Wenyu Lou
A04284,Peng Li
A04285,Qiang Li
A04286,Peter John Rodrigo
A04287,Christian Pedersen
A04288,F. Søraas
A04289,F. Sigernes
A04290,M. G. Johnsen
A04291,M. D. Hartinger
A04292,Ye-wen Wu
A04293,Zhen-sen Wu
A04294,A. Tardelli
A04295,R. R. Rosa
A04296,Michael D. Hartinger
A04297,Darrell Elton
A04298,M. Mori
A04299,M. J. Homam
A04300,E. M. Warrington
A04301,C.M. Biouele
A04302,F. Anad
A04303,M. Hartinger
A04304,I. Honkonen
A04305,L. Rastätter
A04306,A. J. Ridley
A04307,M. Wiltberger
A04308,A. Smirnov
A04309,A. Mezentsev
A04310,J. Rowlands
A04311,H. Meyerdierks
A04312,I. Veselovsky
A04313,Taylor Cameron
A04314,Anatoli A. Petrukovich
A04315,Allison N. Jaynes
A04316,M.J. Homam
A04317,E.M. Warrington
A04318,A.J. Stocker
A04319,T.D. Demissie
A04320,N.H. Kleinknecht
A04321,P.J. Espy
A04322,I.M. Ivanova
A04323,Y. Miyake
A04324,H. Usui
A04325,H. Nakashima
A04326,C. Blais
A04327,Peter Tullet
A04328,Veettil Sreeja
A04329,L. M. Zelenyi
A04330,M.J. Birch
A04331,J.K. Hargreaves
A04332,B.J.I. Bromage
A04333,R. J. Sewell
A04334,M. Napolitano
A04335,M. Koschorreck
A04336,B. Dubost
A04337,N. Behbood
A04338,M. Kubasik
A04339,F. Jiang
A04340,K. Yamaguchi
A04341,T. Matsumuro
A04342,D. Nunn
A04343,Byung-Kyu Choi
A04344,Sung-Moon Yoo
A04345,Kyoung-Min Roh
A04346,Sang-Jeong Lee
A04347,T. Gerzen
A04348,V. Wilken
A04349,M. M. Hoque
A04350,M. Limberger
A04351,W. Liang
A04352,M. Schmidt
A04353,D. Dettmering
A04354,U. Hugentobler
A04355,S. Sripathi
A04356,N. Balachandran
A04357,B. Veenadhari
A04358,R. Singh
A04359,K. Emperumal
A04360,H. E. Spence
A04361,M. Bolton
A04362,A. A. Chan
A04363,S. G. Claudepierre
A04364,J. H. Clemmons
A04365,J. P. Cravens
A04366,A. Guthrie
A04367,J.-M. Jahn
A04368,S. G. Kanekal
A04369,B. W. Klatt
A04370,B. A. Larsen
A04371,E. A. MacDonald
A04372,J. Niehof
A04373,T. P. O’Brien
A04374,T. G. Onsager
A04375,D. Salvaggio
A04376,R. M. Skoug
A04377,S. S. Smith
A04378,L. L. Suther
A04379,K. Bendtz
A04380,P. Michael
A04381,C. Tegner
A04382,S. B. Thorarinsson
A04383,Jiang Zhu
A04384,Pang Wu
A04385,Xiao Wang
A04386,Joy Zhang
A04387,J. Hwang
A04388,Christopher A. Colpitts
A04389,Sahel Hakimi
A04390,Cynthia A. Cattell
A04391,John Dombeck
A04392,Michael Maas
A04393,"細川, 敬祐"
A04394,"Keisuke, Hosokawa"
A04395,"Yasuo, Takeda"
A04396,"Tadahiko, Ogawa"
A04397,"Akira, Kadokura"
A04398,"Akira Sessai, Yukimatu"
A04399,"Natsuo, Sato"
A04400,Chi Wang
A04401,Qingmei Zhang
A04402,Chuanqi Li
A04403,M. Hayosh
A04404,D. L. Pasmanik
A04405,A. G. Demekhov
A04406,O. Santolik
A04407,E. E. Titova
A04408,D. R. Siddle
A04409,N. Y. Zaalov
A04410,H. Suzuki
A04411,M. K. Ejiri
A04412,M. Abo
A04413,T. D. Kawahara
A04414,Y. Tomikawa
A04415,A. J. Witte
A04416,Charu C. Aggarwal
A04417,Tarek Abdelzaher
A04418,M. Reno
A04419,L. I. Winkler
A04420,J. L. Cruz‐Abeyro
A04421,R. Dalrymple
A04422,B. Chen
A04423,J. P. Gibson
A04424,Yvonne Daabakk
A04425,Vineenzo Romano
A04426,R.G. Harrison
A04427,K.A. Nicoll
A04428,Sorin G. Zaharia
A04429,E. J. Llewellyn
A04430,Y. Rochon
A04431,W. S. C. Brooks
A04432,D. I. Mendzhul
A04433,O. V. Agapitov
A04434,O. K. Cheremnykh
A04435,F. Darrouzet
A04436,T.‐S. Hsu
A04437,Qian Song
A04438,Rui Zhang
A04439,Zhu Diao
A04440,Joseph E. Losby
A04441,Jacob A. J. Burgess
A04442,Vincent T. K. Sauer
A04443,Wayne K. Hiebert
A04444,Mark R. Freeman
A04445,N. Yu. Ganushkina
A04446,T. V. Kozelova
A04447,D. Wallis
A04448,A. Aasnes
A04449,T. Hiebert
A04450,Fang Chen
A04451,Zhengwang Cai
A04452,Yong Huang
A04453,Wenqian Luo
A04454,Jiucun Chen
A04455,R. N. Davis
A04456,A. K. Smith
A04457,M. Acuna
A04458,R. J. MacDowall
A04459,T. Averkamp
A04460,D. Bodet
A04461,S. R. Bounds
A04462,M. Chutter
A04463,J. Connerney
A04464,D. Crawford
A04465,J. S. Dolan
A04466,R. Dvorsky
A04467,G. B. Hospodarsky
A04468,J. Howard
A04469,R. A. Johnson
A04470,D. L. Kirchner
A04471,B. Mokrzycki
A04472,G. Needell
A04473,J. Odom
A04474,D. Mark
A04475,R. Pfaff
A04476,J. R. Phillips
A04477,C. W. Piker
A04478,S. L. Remington
A04479,D. Rowland
A04480,R. Schnurr
A04481,D. Sheppard
A04482,J. Tyler
A04483,M. Ludlam
A04484,P. Turin
A04485,R. Hochmann
A04486,K. Harps
A04487,G. Dalton
A04488,J. McCauley
A04489,D. Gordon
A04490,B. Donakowski
A04491,C. Shultz
A04492,C. Smith
A04493,M. Diaz-Aguado
A04494,J. Fischer
A04495,S. Heavner
A04496,P. Berg
A04497,D. M. Malsapina
A04498,M. K. Bolton
A04499,M. Hudson
A04500,A. Brenneman
A04501,T. Ono
A04502,T. Takashima
A04503,Y. Kasaba
A04504,A. Matsuoka
A04505,H. Kojima
A04506,C.Z. Cheng
A04507,Y. Kazama
A04508,T. Mitani
A04509,N. Higashio
A04510,A. Kumamoto
A04511,S. Yagitani
A04512,K. Ishisaka
A04513,L. Blomberg
A04514,A. Fujimoto
A04515,T. T. Segawa
A04516,X.-Y. Zhang
A04517,M. Cartwright
A04518,Jesper Gjerloev
A04519,Andy A. Kale
A04520,Farideh F. Honary
A04521,J.-M. Liu
A04522,B. M. Walsh
A04523,X.‐Y. Zhou
A04524,A. Kellerman
A04525,Y. F. Wang
A04526,Anton V. Artemyev
A04527,Marija Cokrlic
A04528,Roman Galas
A04529,M. Nigussie
A04530,S.M. Radicella
A04531,B. Nava
A04532,James H. Clemmons
A04533,Herbert O. Funsten
A04534,Robert J. Macdowall
A04535,S. Chatterjee
A04536,S. K. Chakraborty
A04537,Xi Yang
A04538,Thanh T. Nguyen
A04539,D.M. Elton
A04540,G. Deng
A04541,B. Bienvenue
A04542,A. Reiners
A04543,R. K. Banyal
A04544,R. G. Ulbrich
A04545,Stephen C. Parshley
A04546,Eve M. Vavagiakis
A04547,Thomas Nikola
A04548,Gordon J. Stacey
A04549,Dmitry Shatskiy
A04550,Ludmila M. Kagan
A04551,Quintin Schiller
A04552,Lauren Blum
A04553,Sumedha Gupta
A04554,Mea Simon Wedlund
A04555,Kathy Cresswell‐Moorcock
A04556,Viswanathan Lakshmi Narayanan
A04557,Sukanta Sau
A04558,Subramanian Gurubaran
A04559,Nanan Balan
A04560,Kaliappan Emperumal
A04561,Samireddipalle Sripathi
A04562,S. Banola
A04563,O. Ogunjobi
A04564,W.T. Sivla
A04565,David J. Knudsen
A04566,C. Hansen
A04567,D. Keating
A04568,Stephanie Erion
A04569,H. R. Lai
A04570,K. Deshpande
A04571,Z. Xu
A04572,D. Weimer
A04573,S. Musko
A04574,R. Nealy
A04575,Xinlong Wang
A04576,Qing Zhang
A04577,Hengnian Li
A04578,N. R. Zelinsky
A04579,A. L. Kotikov
A04580,K.G. Simi
A04581,C. Vineeth
A04582,Iurii Cherniak
A04583,Irina Zakharenkova
A04584,Andrzej Krankowski
A04585,Ching-Chang Cheng
A04586,Chen YANG
A04587,Xin-Bo GAO
A04588,Ayumi Hashimoto
A04589,Craig Unick
A04590,M. Takeda
A04591,T. Kamei
A04592,E. W. Worthington
A04593,N. Sumitomo
A04594,R. Burston
A04595,K. Hodges
A04596,I. Astin
A04597,Yongqing Su
A04598,Hao Liu
A04599,Jiguang Yue
A04600,Yunfan Yang
A04601,H. Mezaoui
A04602,J. M. Holmes
A04603,Magnar G. Johnsen
A04604,C. S. Deehr
A04605,X.-Y. Zhou
A04606,Dag A. Lorentzen
A04607,E. S. Miller
A04608,J. P. Marini
A04609,Quan Gan
A04610,William E Ward
A04611,Stephen R Beagley
A04612,Victor I Fomichev
A04613,Shaodong Zhang
A04614,Lianhuan Hu
A04615,M. Piersanti
A04616,E. Pietropaolo
A04617,Qianli Ma
A04618,C.-L. Huang
A04619,Harlan Spence
A04620,W. Kurth
A04621,Craig Kletzing
A04622,DeDong Wang
A04623,ZhiGang Yuan
A04624,ShiYong Huang
A04625,Ming Li
A04626,HuiMin Li
A04627,HaiMeng Li
A04628,Haoming Liang
A04629,Robert G. Michell
A04630,Marilia Samara
A04631,Bea Gallardo-Lacourt
A04632,M. Hernández-Pajares
A04633,I.E. Zakharenkova
A04634,Iu.V. Cherniak
A04635,A. Krankowski
A04636,I.I. Shagimuratov
A04637,Michael Henderson
A04638,Jøran Idar Moen
A04639,L. B. Clausen
A04640,Jeff Sanny
A04641,Rhys Taus
A04642,Alexander Garoutte
A04643,Emma C. Bland
A04644,Tung‐Shin Hsu
A04645,James J. Weygand
A04646,Krishan Khurana
A04647,Jennifer Kissinger
A04648,Hui Zhang
A04649,S.S. Nikte
A04650,A.K. Sharma
A04651,D.P. Nade
A04652,M.V. Rokade
A04653,R.N. Ghodpage
A04654,P.T. Patil
A04655,R.V. Bhonsle
A04656,Vladimir G. Galushko
A04657,A. A. Sopin
A04658,Yu. M. Yampolski
A04659,Prasun Shrivastava
A04660,Abeer Gupta
A04661,Akash Singh
A04662,Amritanshu Srivastava
A04663,Alexei Kouznetsov
A04664,Alexander Drozdov
A04665,Ksenia Orlova
A04666,M. T. Robertson
A04667,S. A. Thaller
A04668,Robert Burston
A04669,O. Martynenko
A04670,A. A. Namgaladze
A04671,D. Dudkin
A04672,V. Korepanov
A04673,S. Klimov
A04674,R. Holzworth
A04675,Satoko Nakamura
A04676,Yoshiharu Omura
A04677,Shinobu Machida
A04678,Masafumi Shoji
A04679,Maria Spasojević
A04680,M. Ghezelbash
A04681,Qingjiang Pan
A04682,M. B. Bavassano-Cattaneo
A04683,A. M. DiLellis
A04684,K. -H. Fornacon
A04685,E. Moebius
A04686,A. N. Jaynes
A04687,Q. G. Schiller
A04688,L. W. Blum
A04689,W. Tu
A04690,A. M. Dodger
A04691,M. W. Liemohn
A04692,Alison de Oliveira Moraes
A04693,Emanoel Costa
A04694,Eurico Rodrigues de Paula
A04695,Waldecir João Perrella
A04696,João Francisco Galera Monico
A04697,Marco Pisani
A04698,Massimo Zucco
A04699,K.R. Podolak
A04700,J.K. Spellman
A04701,T.J. Urtz
A04702,A.M. Levasseur
A04703,C. R. Hodgson
A04704,JAYANTA K BEHERA
A04705,A K SINHA
A04706,ANAND K SINGH
A04707,RAHUL RAWAT
A04708,GEETA VICHARE
A04709,AJAY DHAR
A04710,B M PATHAN
A04711,K U NAIR
A04712,C SELVARAJ
A04713,P ELANGO
A04714,Beata Kozłowska
A04715,Grażyna Chełkowska
A04716,Ewa Talik
A04717,Anna Bajorek
A04718,Artur Chrobak
A04719,Joanna Klimontko
A04720,Agata Walencik
A04721,Alicja Ratuszna
A04722,Paul Collins
A04723,M. Najmafshar
A04724,Karen Chiang
A04725,Mark Psiaki
A04726,Steven Powell
A04727,Robert Miceli
A04728,Brady O'Hanlon
A04729,Salih Alcay
A04730,Cemal Ozer Yigit
A04731,Ayhan Ceylan
A04732,Christer Van Der Meeren
A04733,Dag Lorentzen
A04734,Yaqi Jin
A04735,Jøran I. Moen
A04736,Wojciech J. Miloch
A04737,Yu Yokoyama
A04738,Sungeun Lee
A04739,Naoki Sunagawa
A04740,Mitsunori Ozaki
A04741,Kazumasa Ishizaka
A04742,Satoshi Yagitani
A04743,Estel Cardellach
A04744,Feiqin Xie
A04745,VIDAR ENEBAKK
A04746,K. N. Yakymenko
A04747,P. V. Ponomarenko
A04748,Thanh. T. Nguyen
A04749,D. M. Elton
A04750,Kyle Murphy
A04751,R. Mutel
A04752,Arnaud Masson
A04753,Haicheng Li
A04754,Lishuang Feng
A04755,Junjie Wang
A04756,Ying Xiong
A04757,Zheng Qiao
A04758,Zhenzhen Wang
A04759,Jingfang Wang
A04760,A. Eltrass
A04761,W. A. Scales
A04762,A. Mahmoudian
A04763,S. de Larquier
A04764,P. J. Erickson
A04765,Alireza Mahmoudian
A04766,Wayne A. Scales
A04767,Xueling Shi
A04768,Tao Chen
A04769,Lingqian Zhang
A04770,Zhaohai He
A04771,C.R. Clauer
A04772,G.S. Bust
A04773,T.E. Humphreys
A04774,Lidia Rachoń
A04775,P.L. Saranya
A04776,M. Faganello
A04777,F. Califano
A04778,F. Pegoraro
A04779,O. A. Oladipo
A04780,J. O. Adeniyi
A04781,A. O. Olawepo
A04782,P. H. Doherty
A04783,B. H. Mauk
A04784,D. Issadore
A04785,Y. I. Park
A04786,H. Shao
A04787,C. Min
A04788,K. Lee
A04789,M. Liong
A04790,R. Weissleder
A04791,H. Lee
A04792,Jincan He
A04793,Meiying Huang
A04794,Dongmei Wang
A04795,Zhuomin Zhang
A04796,Gongke Li
A04797,Barbara Jenkins
A04798,Alex W. Degeling
A04799,Hao Shi
A04800,Dong-He Zhang
A04801,Yong-Qiang Hao
A04802,Zuo Xiao
A04803,GengXiong Chen
A04804,AiMin Du
A04805,H. Niedermeier
A04806,J. Clemens
A04807,J. Kowalski
A04808,S. Macht
A04809,D. Heinen
A04810,R. Hoffmann
A04811,P. Linder
A04812,Nora H. Stray
A04813,Rosmarie J. De Wit
A04814,Patrick J. Espy
A04815,Robert E. Hibbins
A04816,Mitsuru Hikishima
A04817,Jue Liu
A04818,Yong Ai
A04819,Yange Zhang
A04820,Guoyuan Hu
A04821,Bo Xiong
A04822,Yao Chen
A04823,Y. L. Andalsvik
A04824,C.‐L. Huang
A04825,A. Boyd
A04826,J. V. Rodriguez
A04827,Y. Yamazaki
A04828,A. D. Richmond
A04829,A. Maute
A04830,H.‐L. Liu
A04831,N. Pedatella
A04832,F. Sassi
A04833,Warren Soh
A04834,Jennifer Michels
A04835,Don Asquin
A04836,Adam Vigneron
A04837,Bruce Burlton
A04838,Ron Buckingham
A04839,Hakan Tuna
A04840,Orhan Arikan
A04841,Feza Arikan
A04842,Umut Sezen
A04843,C. K. Nayak
A04844,V. Yadav
A04845,A. Bhattacharyya
A04846,O.V. Martynenko
A04847,V.I. Fomichev
A04848,S.R. Beagley
A04849,J.C. McConnell
A04850,A.A. Namgaladze
A04851,Kaiti Wang
A04852,Ching‐Huei Lin
A04853,Lu‐Yin Wang
A04854,Tohru Hada
A04855,B. Prawirosoehardjo
A04856,S. -P. Zhang
A04857,N. Balan
A04858,S. Miyazaki
A04859,Pierre Tétreault
A04860,Pierre Héroux
A04861,Kees de Jong
A04862,Matthew Goode
A04863,Xianglin Liu
A04864,Mark Stone
A04865,Paul A. Bernhardt
A04866,Matthew A. Hei
A04867,Carl L. Siefring
A04868,Matthew R. Wilkens
A04869,Y.A. Perera-Mercado
A04870,R. Betancourt-Galindo
A04871,E.M. Saucedo-Salazar
A04872,B.A. Puente-Urbina
A04873,D.I. Medellín-Banda
A04874,M.G. Neira-Velázquez
A04875,M.H. Gutierrez-Villarreal
A04876,S.P. García-Rodríguez
A04877,Zhenpeng Su
A04878,Hui Zhu
A04879,Fuliang Xiao
A04880,Huinan Zheng
A04881,Yuming Wang
A04882,Zhaoguo He
A04883,Min Zhang
A04884,Shui Wang
A04885,Wenfang Li
A04886,Jinjin Du
A04887,Ruijuan Wen
A04888,Gang Li
A04889,Tiancai Zhang
A04890,Jian Yang
A04891,Frank R. Toffoletto
A04892,Richard A. Wolf
A04893,Frederick Menk
A04894,Zoë Kale
A04895,Murray Sciffer
A04896,Peter Robinson
A04897,Colin Waters
A04898,Russell Grew
A04899,Mark Clilverd
A04900,M.D. Hartinger
A04901,A.M. Tian
A04902,S.Y. Fu
A04903,Z.Y. Pu
A04904,X.Z. Zhou
A04905,W.L. Liu
A04906,Z.H. Yao
A04907,X.C. Shen
A04908,Jeffery Spaleta
A04909,Scott Thaller
A04910,Jingbin Liu
A04911,Ruizhi Chen
A04912,Jiachun An
A04913,Zemin Wang
A04914,Juha Hyyppa
A04915,Christina Oikonomou
A04916,Chris Meek
A04917,G. Facskó
A04918,T. V. Laitinen
A04919,Knut Stanley Jacobsen
A04920,Michael Dähnn
A04921,Asta K. Pellinen‐Wannberg
A04922,Ingemar Häggström
A04923,Juan Diego Carrillo Sánchez
A04924,John M. C. Plane
A04925,Assar Westman
A04926,Marissa F. Vogt
A04927,Caitriona M. Jackman
A04928,James A. Slavin
A04929,Emma J. Bunce
A04930,Stanley W. H. Cowley
A04931,Yun Zou
A04932,Chae-Woo Jun
A04933,Igor Poddelsky
A04934,Boris Shevtsov
A04935,Ian R Mann
A04936,D.M. Miles
A04937,D. Barona
A04938,K. Dahle
A04939,J. Grande
A04940,E.V. Thrane
A04941,A. Hansen
